doi:10.7910/DVN/PBEOJZ	PSRM_Master_Replication.R	Error : could not find function 'rmvnorm'
doi:10.7910/DVN/PBEOJZ	PSRM_five_mcs.R	Error : could not find function 'rmvnorm'
doi:10.7910/DVN/PBEOJZ	PSRM_five_norm_1_mcs.R	Error : could not find function 'rmvnorm'
doi:10.7910/DVN/PBEOJZ	PSRM_five_norm_3_mcs.R	Error : could not find function 'rmvnorm'
doi:10.7910/DVN/PBEOJZ	PSRM_five_norm_5_mcs.R	Error : could not find function 'rmvnorm'
doi:10.7910/DVN/PBEOJZ	PSRM_five_runif_mcs.R	Error : could not find function 'rmvnorm'
doi:10.7910/DVN/PBEOJZ	PSRM_mcs_average_sims.R	Error in gzfile(file, 'rb') : cannot open the connection
doi:10.7910/DVN/PBEOJZ	PSRM_nine_mcs.R	Error : could not find function 'rmvnorm'
doi:10.7910/DVN/PBEOJZ	PSRM_nine_runif_mcs.R	Error : could not find function 'rmvnorm'
doi:10.7910/DVN/PBEOJZ	PSRM_one_mcs.R	Error : could not find function 'rmvnorm'
doi:10.7910/DVN/PBEOJZ	PSRM_one_runif_mcs.R	Error : could not find function 'rmvnorm'
doi:10.7910/DVN/PBEOJZ	PSRM_summary_1.R	success
doi:10.7910/DVN/PBEOJZ	PSRM_summary_2.R	success
doi:10.7910/DVN/PBEOJZ	PSRM_summary_3.R	success
doi:10.7910/DVN/PBEOJZ	extract_fun_OLS.R	success
doi:10.7910/DVN/PBEOJZ	huerlimann_function.R	success
doi:10.7910/DVN/V1SVZ4	Schub_CMPS_Replication.R	Error in eval(expr, envir, enclos) : could not find function 'polywog'
doi:10.7910/DVN/IILJ4B	Tables_LPMmeans.R	Error in install.packages('K:/BE/1261/Cases/Walgreens_Rite Aid_1610026/Research/Brian/Code/Code/R Packages/lfe_2.5-1998.zip',  :   cannot install Windows binary packages on this platform
doi:10.7910/DVN/IILJ4B	Tables_Latex Main.R	Error in install.packages('K:/BE/1261/Cases/Walgreens_Rite Aid_1610026/Research/Brian/Code/Code/R Packages/lfe_2.5-1998.zip',  :   cannot install Windows binary packages on this platform
doi:10.7910/DVN/IILJ4B	Tables_Latex Robustness.R	Error in install.packages('K:/BE/1261/Cases/Walgreens_Rite Aid_1610026/Research/Brian/Code/Code/R Packages/lfe_2.5-1998.zip',  :   cannot install Windows binary packages on this platform
doi:10.7910/DVN/IILJ4B	Tables_Latex YMeans.R	Error in install.packages('K:/BE/1261/Cases/Walgreens_Rite Aid_1610026/Research/Brian/Code/Code/R Packages/lfe_2.5-1998.zip',  :   cannot install Windows binary packages on this platform
doi:10.7910/DVN/USFTTP	code.R	Error in readChar(con, 5L, useBytes = TRUE) : cannot open the connection
doi:10.7910/DVN/QOL1UK	binding_data_ess.R	Error in file(file, 'rt') : cannot open the connection
doi:10.7910/DVN/QOL1UK	data_ess_fr02.R	Error in read.dta('ESS2FR.dta') :   unable to open file: 'No such file or directory'
doi:10.7910/DVN/QOL1UK	data_ess_fr07.R	Error in read.dta('ESS4FR.dta') :   unable to open file: 'No such file or directory'
doi:10.7910/DVN/QOL1UK	data_ess_fr12.R	Error in read.dta('ESS6FR.dta') :   unable to open file: 'No such file or directory'
doi:10.7910/DVN/QOL1UK	unknown	time limit exceeded
doi:10.7910/DVN/VXVBNI	02_match.R	Error in eval(expr, envir, enclos) : could not find function 'Match'
doi:10.7910/DVN/VXVBNI	03_sensitivity.R	Error in eval(expr, envir, enclos) : could not find function 'coeftest'
doi:10.7910/DVN/VXVBNI	04_figure2.R	success
doi:10.7910/DVN/VXVBNI	vcovCluster.r	success
doi:10.7910/DVN/SIAOJ2	rep_code.R	Error in eval(expr, envir, enclos) : could not find function 'mice'
doi:10.7910/DVN/ZAYTWC	rep_analysis.R	Error in loadNamespace(name) : there is no package called 'pacman'
doi:10.7910/DVN/U3ZQYY	all_driver.R	Error in RNGkind(kind = 'Mersenne-Twister', normal.kind = 'Inversion',  :   unused argument (sample.kind = 'Rejection')
doi:10.7910/DVN/U3ZQYY	exitLD_source.R	Error in data$vdem.ruleoflaw :   object of type 'builtin' is not subsettable
doi:10.7910/DVN/U3ZQYY	exitMI_source.R	Error in eval(expr, envir, enclos) :   could not find function 'availableCores'
doi:10.7910/DVN/U3ZQYY	exit_driver.R	Error in readChar(con, 5L, useBytes = TRUE) : cannot open the connection
doi:10.7910/DVN/U3ZQYY	imputation_source.R	Error in eval(expr, envir, enclos) : could not find function 'amelia'
doi:10.7910/DVN/BH6SVA	unknown	download error
doi:10.7910/DVN/U19R5G	Replication Code.R	Error in eval(expr, envir, enclos) : object 'd' not found
doi:10.7910/DVN/ALFLK6	unknown	time limit exceeded
doi:10.7910/DVN/NRAQRH	CMPprepare.R	Error in read.dta('CMP.dta', convert.factors = FALSE) :   unable to open file: 'No such file or directory'
doi:10.7910/DVN/NRAQRH	PlotManufacturing.R	Error in eval(expr, envir, enclos) :   could not find function 'readShapePoly'
doi:10.7910/DVN/NRAQRH	PlotsReplication.R	Error in readChar(con, 5L, useBytes = TRUE) : cannot open the connection
doi:10.7910/DVN/NRAQRH	Reconstruct_DB_Elections.R	Error in file(file, 'rt') : cannot open the connection
doi:10.7910/DVN/NRAQRH	unknown	time limit exceeded
doi:10.7910/DVN/XI7ENB	OA_D_code.R	success
doi:10.7910/DVN/XI7ENB	cohesion-fig3ab-code.R	Error in vote.func2(all.leg$x2[i], b2[j - v], sq2[j - v]) :   reached elapsed time limit
doi:10.7910/DVN/XI7ENB	cohesion-fig3cd-code.R	Error : reached elapsed time limit
doi:10.7910/DVN/XI7ENB	cohesion-fig4-code.R	time limit exceeded
doi:10.7910/DVN/XI7ENB	dimensionality-fig5-code.R	Error : could not find function 'rollcall'
doi:10.7910/DVN/XI7ENB	idealpoints-fig1-code.R	Error in eval(expr, envir, enclos) : could not find function 'rollcall'
doi:10.7910/DVN/XI7ENB	idealpoints-fig2-code.R	Error : could not find function 'rollcall'
doi:10.7910/DVN/XI7ENB	prevalence-fig6-code.R	Error in readChar(con, 5L, useBytes = TRUE) : cannot open the connection
doi:10.7910/DVN/XI7ENB	replication-code-OAE.R	Error in match(x, table, nomatch = 0L) : reached elapsed time limit
doi:10.7910/DVN/ETNFCY	unknown	time limit exceeded
doi:10.7910/DVN/MHE2PO	cvasmi_ii.r	Error in readChar(con, 5L, useBytes = TRUE) : cannot open the connection
doi:10.7910/DVN/ZH5YFY	make_final_graphs.R	success
doi:10.7910/DVN/NIGQBX	FinalRep.R	success
doi:10.7910/DVN/X5FLRX	Figures.R	Error in factor(means1$item, levels(means1$item)[c(1, 3, 5, 2, 8)]) :   object 'means1' not found
doi:10.7910/DVN/F1CFFM	unknown	time limit exceeded
doi:10.7910/DVN/2HTWSU	websites.r	Error in eval(expr, envir, enclos) : could not find function 'wordcloud'
doi:10.7910/DVN/S2VGJ1	clean2012.R	Error in as.data.frame(read_excel('anes2012TS_openends.xlsx', sheet = 1,  :   could not find function 'read_excel'
doi:10.7910/DVN/S2VGJ1	unknown	time limit exceeded
doi:10.7910/DVN/WY4IZ8	cr-estimate-mrp 2_5_2020.R	Error in file(file, ifelse(append, 'a', 'w')) :   cannot open the connection
doi:10.7910/DVN/VSIAGW	analyses.R	Error in cluster_se(m1) : could not find function 'glm.cluster'
doi:10.7910/DVN/VSIAGW	appendix.R	Error : All select() inputs must resolve to integer column positions.The following do not:*  TRUE
doi:10.7910/DVN/VSIAGW	descriptives.R	Error in eval(expr, envir, enclos) : could not find function 'ggplot'
doi:10.7910/DVN/VCXVVF	replication_code.R	Error in eval(expr, envir, enclos) : could not find function 'svydesign'
doi:10.7910/DVN/1SBQCX	00-read_clean_data.R	success
doi:10.7910/DVN/1SBQCX	01-analyze_safety_opinion.R	Error : All select() inputs must resolve to integer column positions.The following do not:*  c('social', 'handshake', 'stores', 'curfew')
doi:10.7910/DVN/1SBQCX	02-analyze_selfrep_behaviors.R	Error : All select() inputs must resolve to integer column positions.The following do not:*  c('SelfReported_Behavio_1', 'SelfReported_Behavio_2', 'SelfReported_Behavio_3...
doi:10.7910/DVN/1SBQCX	03-analyze_govt_opinion.R	Error : All select() inputs must resolve to integer column positions.The following do not:*  c('social', 'handshake', 'stores', 'curfew')
doi:10.7910/DVN/1SBQCX	04-analyze_leavehome.R	Error : 'separate_rows' is not an exported object from 'namespace:tidyr'
doi:10.7910/DVN/1SBQCX	05-analyze_stayhome.R	Error : 'separate_rows' is not an exported object from 'namespace:tidyr'
doi:10.7910/DVN/1SBQCX	06-analyze_anxiety.R	Error in grDevices::pdf(..., version = version) :   cannot open file 'fig/anxiety_scale.pdf'
doi:10.7910/DVN/1SBQCX	07-analyze_experiment.R	Error : All select() inputs must resolve to integer column positions.The following do not:*  belief_cols
doi:10.7910/DVN/1SBQCX	08-analyze_sharing.R	Error : No stat called count
doi:10.7910/DVN/KGVBNC	Afghanistan and USA.R	success
doi:10.7910/DVN/KGVBNC	Figure A_1_1.R	Error in file(file, 'rt') : cannot open the connection
doi:10.7910/DVN/KGVBNC	Figure A_1_2.R	Error in file(file, 'rt') : cannot open the connection
doi:10.7910/DVN/KGVBNC	Figure A_1_3.R	Error in file(file, 'rt') : cannot open the connection
doi:10.7910/DVN/KGVBNC	Figure A_1_4.R	Error in file(file, 'rt') : cannot open the connection
doi:10.7910/DVN/KGVBNC	InputData_Random_CIRI_DynamicDynamicX1980_20000.R	Error in file(file, 'rt') : cannot open the connection
doi:10.7910/DVN/KGVBNC	LatentRepressionDynamicStandardDynamicX.R	Error in file(file, 'rt') : cannot open the connection
doi:10.7910/DVN/KGVBNC	Mexico and USA.R	success
doi:10.7910/DVN/KGVBNC	Mongolia and USA.R	success
doi:10.7910/DVN/KGVBNC	South Africa and USA.R	success
doi:10.7910/DVN/KGVBNC	Venezuela and USA.R	success
doi:10.7910/DVN/KGVBNC	figure 1.R	success
doi:10.7910/DVN/KGVBNC	figure 2.R	Error in file(file, 'rt') : cannot open the connection
doi:10.7910/DVN/KGVBNC	figure 3.R	Error in file(file, 'rt') : cannot open the connection
doi:10.7910/DVN/KGVBNC	figure 4.R	Error in file(file, 'rt') : cannot open the connection
doi:10.7910/DVN/KGVBNC	figure 5.R	success
doi:10.7910/DVN/KGVBNC	figure A3.R	success
doi:10.7910/DVN/KGVBNC	figure A4.R	success
doi:10.7910/DVN/KGVBNC	figure A5_1.R	Error in file(file, 'rt') : cannot open the connection
doi:10.7910/DVN/KGVBNC	figure A5_2.R	Error in file(file, 'rt') : cannot open the connection
doi:10.7910/DVN/KGVBNC	figure2_04_csv.R	Error in file(file, 'rt') : cannot open the connection
doi:10.7910/DVN/KGVBNC	figure3_1_04_csv.R	Error in file(file, 'rt') : cannot open the connection
doi:10.7910/DVN/KGVBNC	figure3_2_04_csv.R	Error in file(file, 'rt') : cannot open the connection
doi:10.7910/DVN/KGVBNC	figure5_04_csv.R	Error in file(file, 'rt') : cannot open the connection
doi:10.7910/DVN/KGVBNC	figureA4_1_1_04_csv_&_figureA4_1_0_04.R	Error in file(file, 'rt') : cannot open the connection
doi:10.7910/DVN/KGVBNC	figureA4_2_1_04_csv_&_figureA4_2_0_04.R	Error in file(file, 'rt') : cannot open the connection
doi:10.7910/DVN/KGVBNC	figureA4_3_1_04_csv_&_figureA4_3_0_04.R	Error in file(file, 'rt') : cannot open the connection
doi:10.7910/DVN/KGVBNC	figureA5_1_04_csv.R	Error in file(file, 'rt') : cannot open the connection
doi:10.7910/DVN/KGVBNC	figureA5_2_04_csv.R	Error in eval(expr, envir, enclos) : could not find function 'jags.model'
doi:10.7910/DVN/KGVBNC	install_R_packages_for_replication.R	success
doi:10.7910/DVN/8JW4Q7	Figure_1.R	Error in eval(expr, envir, enclos) : could not find function 'plot_grid'
doi:10.7910/DVN/8JW4Q7	Figure_2_3_4.R	Error in eval(expr, envir, enclos) :   could not find function 'pdata.frame'
doi:10.7910/DVN/8JW4Q7	Table_2_A2.R	Error in eval(expr, envir, enclos) :   could not find function 'pdata.frame'
doi:10.7910/DVN/8JW4Q7	Table_A1.R	Error in file(file, ifelse(append, 'a', 'w')) :   cannot open the connection
doi:10.7910/DVN/8JW4Q7	Table_A3_Figure_A1.R	Error in diag(cluster.vcov(m1, cbind(dat$cod))) :   could not find function 'cluster.vcov'
doi:10.7910/DVN/8JW4Q7	Table_A4_Figure_A2.R	Error in eval(expr, envir, enclos) : could not find function 'bayesglm'
doi:10.7910/DVN/8JW4Q7	Table_A5.R	Error in eval(expr, envir, enclos) :   could not find function 'pdata.frame'
doi:10.7910/DVN/8JW4Q7	binary_interaction_plot.R	success
doi:10.7910/DVN/8JW4Q7	interaction_plot.R	success
doi:10.7910/DVN/8SR1GY	replication.R	Error in readChar(con, 5L, useBytes = TRUE) : cannot open the connection
doi:10.7910/DVN/HEGV1N	Compression--Figures Replication.R	Error in read.dta('Way and Weeks 2014/Data/WW2.dta', convert.underscore = TRUE) :   unable to open file: 'No such file or directory'
doi:10.7910/DVN/HEGV1N	Counterfactual Analysis--Replication.R	Error in read.dta('Way and Weeks 2014/Data/Counterfactuals/WW.dta', convert.underscore = TRUE) :   unable to open file: 'No such file or directory'
doi:10.7910/DVN/RGIMXH	a2.Figures.R	Error in element_text(size = 14, margin = margin(t = 35, r = 0, b = 0,  :   unused argument (margin = margin(t = 35, r = 0, b = 0, l = 0))
doi:10.7910/DVN/0DE35E	JEPSreplication.R	Error in eval(expr, envir, enclos) :   could not find function 'genprobexact'
doi:10.7910/DVN/0DE35E	ReplicationFunctions.R	success
doi:10.7910/DVN/KHE44F	scotus-replication.R	success
doi:10.7910/DVN/KHE44F	tw-replication-dvn.R	Error in file(file, 'rt') : cannot open the connection
doi:10.7910/DVN/MHN3NY	FIgure_7.R	Error in eval(expr, envir, enclos) : object 'nc_open' not found
doi:10.7910/DVN/MHN3NY	Figure_1+2.R	Error in eval(expr, envir, enclos) : object 'nc_open' not found
doi:10.7910/DVN/MHN3NY	Figure_3.R	Error in readChar(con, 5L, useBytes = TRUE) : cannot open the connection
doi:10.7910/DVN/MHN3NY	Figure_4.R	Error in file(file, 'rt') : cannot open the connection
doi:10.7910/DVN/MHN3NY	Figure_5.R	Error in readChar(con, 5L, useBytes = TRUE) : cannot open the connection
doi:10.7910/DVN/MHN3NY	Figure_6.R	Error in readChar(con, 5L, useBytes = TRUE) : cannot open the connection
doi:10.7910/DVN/MHN3NY	Figure_8.R	Error in readChar(con, 5L, useBytes = TRUE) : cannot open the connection
doi:10.7910/DVN/MHN3NY	Monthly_CV.R	Error in eval(expr, envir, enclos) : object 'nc_open' not found
doi:10.7910/DVN/MHN3NY	filled.contour3.R	success
doi:10.7910/DVN/MHN3NY	functions.R	success
doi:10.7910/DVN/MHN3NY	get_geo.R	success
doi:10.7910/DVN/MHN3NY	get_met.R	success
doi:10.7910/DVN/C3RRZD	Study 1 figures.R	Error in read.dta('for densities2.dta') :   unable to open file: 'No such file or directory'
doi:10.7910/DVN/C3RRZD	Study 2 figures.R	success
doi:10.7910/DVN/5HC6SV	EUP.R	Error in loadNamespace(name) : there is no package called 'pacman'
doi:10.7910/DVN/5HC6SV	binning.R	success
doi:10.7910/DVN/WEGMVK	RyanEttAl_Replication_Extension.R	Error in loadNamespace(name) : there is no package called 'rstudioapi'
doi:10.7910/DVN/MUPGQM	eurobarometer.r	Error in readChar(con, 5L, useBytes = TRUE) : cannot open the connection
doi:10.7910/DVN/MUPGQM	eurobarometer_setup.r	Error in read.dta(fp, convert.factors = FALSE) :   unable to open file: 'No such file or directory'
doi:10.7910/DVN/LTF688	experimental data replication code.R	Error in eval(expr, envir, enclos) : could not find function 'stargazer'
doi:10.7910/DVN/LTF688	observational data replication code.R	Error in eval(expr, envir, enclos) : could not find function 'lrm'
doi:10.7910/DVN/TJ5XMF	Functions_Mode_Agree_Boot.R	success
doi:10.7910/DVN/TJ5XMF	unknown	time limit exceeded
doi:10.7910/DVN/WNBBPZ	R Code - Figures and Tables.R	Error in eval(expr, envir, enclos) : could not find function 'matchit'
doi:10.7910/DVN/YTTDWH	Shocked Into Service Replication Code.R	Error in apply(estfun(fm), 2, function(x) tapply(x, cluster, sum)) :   could not find function 'estfun'
doi:10.7910/DVN/BNRWDL	josematheus-medeiros-script-tf-ad-ufpe-2018.R	Error in eval(expr, envir, enclos) : could not find function 'coefplot'
doi:10.7910/DVN/FHD6M2	cls_replication.R	success
doi:10.7910/DVN/AKLOHE	Clustered_covariance_estimate.R	success
doi:10.7910/DVN/AKLOHE	EstimatingSelection.R	Error in eval(expr, envir, enclos) :   object 'identificationapproach' not found
doi:10.7910/DVN/AKLOHE	Modified_AllApplications.R	success
doi:10.7910/DVN/AKLOHE	ReplicationAnalyticLogLikelihood.R	success
doi:10.7910/DVN/AKLOHE	ReplicationpzthetaLogLikelihood.R	success
doi:10.7910/DVN/AKLOHE	RobustVariance.R	success
doi:10.7910/DVN/AKLOHE	SelectionTable.R	success
doi:10.7910/DVN/AKLOHE	SimulationEnvironment01.R	Error in eval(expr, envir, enclos) : object 'simN' not found
doi:10.7910/DVN/AKLOHE	SimulationEnvironment02.R	Error in eval(expr, envir, enclos) : object 'simN' not found
doi:10.7910/DVN/AKLOHE	SimulationEnvironment03.R	Error in eval(expr, envir, enclos) : object 'simN' not found
doi:10.7910/DVN/AKLOHE	SimulationEnvironment04.R	Error in paste(pathname, 'SimCodes/AK_Codes/', sep = '') :   object 'pathname' not found
doi:10.7910/DVN/AKLOHE	SimulationEnvironment05.R	Error in paste(pathname, 'SimCodes/AK_Codes/', sep = '') :   object 'pathname' not found
doi:10.7910/DVN/AKLOHE	SimulationEnvironment06.R	Error in paste(pathname, 'SimCodes/AK_Codes/', sep = '') :   object 'pathname' not found
doi:10.7910/DVN/AKLOHE	SimulationEnvironment07.R	Error in paste(pathname, 'SimCodes/AK_Codes/', sep = '') :   object 'pathname' not found
doi:10.7910/DVN/AKLOHE	SimulationEnvironment08.R	Error in eval(expr, envir, enclos) : object 'simN' not found
doi:10.7910/DVN/AKLOHE	SimulationEnvironment09.R	Error in eval(expr, envir, enclos) : object 'simN' not found
doi:10.7910/DVN/AKLOHE	unknown	time limit exceeded
doi:10.7910/DVN/VPIN2B	Code_S1_PTF_functions.R	Error in eval(expr, envir, enclos) :   could not find function 'TT.points.in.classes'
doi:10.7910/DVN/UORFM0	Japanese CMP 95CI Plot.R	success
doi:10.7910/DVN/UORFM0	Wordfish Figures 11Aug09.R	Error in file(file, 'rt') : cannot open the connection
doi:10.7910/DVN/UORFM0	japan do file June0909.R	Error in fn(par, ...) : reached elapsed time limit
doi:10.7910/DVN/G3WF1H	GINI-2015-0764.R_v2.R	Error in subset(data3, oecd == 0 & country != 'China') :   object 'data3' not found
doi:10.7910/DVN/UAWGPU	NPCReplication.R	Error in pdf('PDF/Rejection.pdf', width = 6, height = 6) :   cannot open file 'PDF/Rejection.pdf'
doi:10.7910/DVN/SZODIL	Graphs_bayesian_social_policies.R	success
doi:10.7910/DVN/SZODIL	Graphs_bayesian_specific_policies.R	success
doi:10.7910/DVN/SZODIL	unknown	time limit exceeded
doi:10.7910/DVN/XTIHGR	Code.R	Error in summary(mod1 <- clm(as.factor(Voting) ~ Treatment * Man, data = data_C_VP,  :   could not find function 'clm'
doi:10.7910/DVN/NIMLAR	00_batch.R	Error in dirname(sys.frame(1)$ofile) :   a character vector argument expected
doi:10.7910/DVN/NIMLAR	01_clean_checkquotas.R	Error in eval(expr, envir, enclos) : could not find function 'ggproto'
doi:10.7910/DVN/NIMLAR	02_experiment_analysis.R	Error in eval(expr, envir, enclos) : could not find function 'ggproto'
doi:10.7910/DVN/NIMLAR	03_policy_change.R	Error in readChar(con, 5L, useBytes = TRUE) : cannot open the connection
doi:10.7910/DVN/NIMLAR	04_educ_homeowner_quota.R	Error in eval(expr, envir, enclos) : could not find function 'ggproto'
doi:10.7910/DVN/NIMLAR	05_analyze_mturk_180110.R	Error in eval(expr, envir, enclos) : could not find function 'ggproto'
doi:10.7910/DVN/NIMLAR	06_misc_appendix.R	Error in eval(expr, envir, enclos) : could not find function 'ggproto'
doi:10.7910/DVN/NIMLAR	functions.R	Error in eval(expr, envir, enclos) : could not find function 'ggproto'
doi:10.7910/DVN/UHKDG4	fig-bumps-vs-bounces.R	success
doi:10.7910/DVN/UHKDG4	fig-candidate-support.R	success
doi:10.7910/DVN/UHKDG4	fig-effects.R	Error in eval(expr, envir, enclos) : could not find function 'crossbasis'
doi:10.7910/DVN/UHKDG4	run-first.R	success
doi:10.7910/DVN/4O4R79	NegotCalc_Replication.R	Error in eval(expr, envir, enclos) : could not find function 'zelig'
doi:10.7910/DVN/KG2APR	unknown	time limit exceeded
doi:10.7910/DVN/WBBAE3	GAM R code.R	Error in eval(expr, envir, enclos) : could not find function 'read.dta13'
doi:10.7910/DVN/ZSTE1X	DavisWilf_JoiningTheClub_ReplicationCode.R	Error in eval(expr, envir, enclos) : object 'affinity' not found
doi:10.7910/DVN/FAGL6V	bootstraps.R	Error in readChar(con, 5L, useBytes = TRUE) : cannot open the connection
doi:10.7910/DVN/FAGL6V	figure_paper.R	Error in readChar(con, 5L, useBytes = TRUE) : cannot open the connection
doi:10.7910/DVN/FAGL6V	figures_annex.R	Error in readChar(con, 5L, useBytes = TRUE) : cannot open the connection
doi:10.7910/DVN/FAGL6V	functions.R	success
doi:10.7910/DVN/FAGL6V	identify_governorates.R	Error in gzfile(file, 'wb') : cannot open the connection
doi:10.7910/DVN/FAGL6V	prep_regression.R	Error in readChar(con, 5L, useBytes = TRUE) : cannot open the connection
doi:10.7910/DVN/FAGL6V	re_analysis.R	Error in `$<-.data.frame`(`*tmp*`, 'gov', value = 8) :   replacement has 1 row, data has 0
doi:10.7910/DVN/FAGL6V	regression.R	Error in readChar(con, 5L, useBytes = TRUE) : cannot open the connection
doi:10.7910/DVN/FAGL6V	replication.R	Error in `$<-.data.frame`(`*tmp*`, 'gov', value = 8) :   replacement has 1 row, data has 0
doi:10.7910/DVN/83TXKI	analysis.R	Error in eval(expr, envir, enclos) : could not find function 'distmatrix'
doi:10.7910/DVN/HLAGNR	unknown	time limit exceeded
doi:10.7910/DVN/80WUQB	ANES_eggs4_replication.R	Error in basename(file = '/anes_specialstudies_2012egss4.csv') :   unused argument (file = '/anes_specialstudies_2012egss4.csv')
doi:10.7910/DVN/80WUQB	appendix_analysis.R	Error in eval(expr, envir, enclos) : could not find function 'as.mcmc'
doi:10.7910/DVN/SURSEO	kln_replication.R	Error in eval(expr, envir, enclos) :   could not find function 'install_github'
doi:10.7910/DVN/8EHQWP	code_00_set_working_directory_run_all.R	Error in file(filename, 'r', encoding = encoding) :   cannot open the connection
doi:10.7910/DVN/8EHQWP	code_01_t_01_design.R	success
doi:10.7910/DVN/8EHQWP	code_02_t_02_sample_characteristics.R	success
doi:10.7910/DVN/8EHQWP	code_03_f_01_violence_id_correlation.R	Error : could not find function 'coeftest'
doi:10.7910/DVN/8EHQWP	code_04_t_03_ate_violence.R	Error : could not find function 'coeftest'
doi:10.7910/DVN/8EHQWP	code_05_t_04_violence_het_effects.R	Error in eval(expr, envir, enclos) : could not find function 'coeftest'
doi:10.7910/DVN/8EHQWP	code_06_t_05_ate_status_int_inst_geo.R	Error : could not find function 'coeftest'
doi:10.7910/DVN/8EHQWP	code_07_t_06_f_02_india_growth_kashmir_casualties.R	Error in eval(expr, envir, enclos) : could not find function 'ggplot'
doi:10.7910/DVN/8EHQWP	code_08_t_07_t_10_violence_id_correlation_tables.R	Error : could not find function 'coeftest'
doi:10.7910/DVN/8EHQWP	code_09_t_11_identification_preferences_correlation.R	Error : could not find function 'coeftest'
doi:10.7910/DVN/8EHQWP	code_10_t_12_refusal_rates.R	Error : could not find function 'coeftest'
doi:10.7910/DVN/8EHQWP	code_11_f_08_het_effects_education_figures.R	Error : could not find function 'ggplot'
doi:10.7910/DVN/8EHQWP	code_12_f_09_het_effects_constituency_figures.R	Error : could not find function 'ggplot'
doi:10.7910/DVN/8EHQWP	code_13_t_13_t_14_bh_correction.R	Error in eval(expr, envir, enclos) : could not find function 'coeftest'
doi:10.7910/DVN/8EHQWP	code_14_t_15_violence_protests_het_effects.R	Error in eval(expr, envir, enclos) : could not find function 'coeftest'
doi:10.7910/DVN/8EHQWP	code_15_t_16_violence_het_effects_pca.R	Error in eval(expr, envir, enclos) : could not find function 'coeftest'
doi:10.7910/DVN/8EHQWP	code_16_t_17_violence_het_effects_z_index.R	Error in eval(expr, envir, enclos) : could not find function 'coeftest'
doi:10.7910/DVN/8EHQWP	code_17_t_18_violence_het_effects_id_only.R	Error in eval(expr, envir, enclos) : could not find function 'coeftest'
doi:10.7910/DVN/8EHQWP	code_18_t_19_ate_all_groups_separate.R	Error : could not find function 'coeftest'
doi:10.7910/DVN/8EHQWP	code_19_t_20_power_analysis.R	success
doi:10.7910/DVN/NSRKXC	figure.R	success
doi:10.7910/DVN/OB00VG	kenya_replication.R	Error in eval(expr, envir, enclos) : could not find function 'polywog'
doi:10.7910/DVN/J4WZGT	Graphs.R	Error in library(ggplot, foreign, plyr, reshape2, readxl, readstata14,  :   object 'reshape2' not found
doi:10.7910/DVN/BHLMVC	geog.R	Error in eval(expr, envir, enclos) : could not find function 'GenMatch'
doi:10.7910/DVN/BHLMVC	geog_postparty.R	Error in eval(expr, envir, enclos) : could not find function 'GenMatch'
doi:10.7910/DVN/BHLMVC	unknown	time limit exceeded
doi:10.7910/DVN/XF7UBI	replication_labor&OFDI.R	Error in eval(expr, envir, enclos) : could not find function 'stargazer'
doi:10.7910/DVN/HDZEOP	unknown	time limit exceeded
doi:10.7910/DVN/F32IWX	figuresAndTables18July2018.R	Error in eval(expr, envir, enclos) : could not find function 'stargazer'
doi:10.7910/DVN/X7NKSL	Effects_of_Polls_H1.r	Error in eval(expr, envir, enclos) : object 'mturk' not found
doi:10.7910/DVN/X7NKSL	Effects_of_Polls_H2.r	Error in eval(expr, envir, enclos) : object 'mturk' not found
doi:10.7910/DVN/X7NKSL	Effects_of_Polls_H3.r	Error in eval(expr, envir, enclos) :   could not find function 'interact_plot'
doi:10.7910/DVN/PPW3SI	R_Analyses_final [Tables 5-7].R	Error in eval(expr, envir, enclos) : could not find function 'plm.data'
doi:10.7910/DVN/7Q9ZSR	01_set_working_directory.R	success
doi:10.7910/DVN/7Q9ZSR	02_convert_raw_spss_stata.R	success
doi:10.7910/DVN/7Q9ZSR	04_convert_analysis_dataset_to_R.R	Error in read.dta('d_cleaned_analysis_dataset.dta', convert.underscore = TRUE,  :   unable to open file: 'No such file or directory'
doi:10.7910/DVN/7Q9ZSR	05_table1_design.R	Error in eval(expr, envir, enclos) : could not find function 'stargazer'
doi:10.7910/DVN/7Q9ZSR	06_figure1_misperceptions.R	Error in eval(expr, envir, enclos) : could not find function 'ggplot'
doi:10.7910/DVN/7Q9ZSR	07_figure2_average_treatment_effects.R	Error : could not find function 'ggplot'
doi:10.7910/DVN/7Q9ZSR	08_table2_ate_charitable_giving.R	Error : could not find function 'coeftest'
doi:10.7910/DVN/7Q9ZSR	09_table3_ate_foreign_aid.R	Error : could not find function 'coeftest'
doi:10.7910/DVN/7Q9ZSR	10_table4_ate_agri_trade.R	Error : could not find function 'coeftest'
doi:10.7910/DVN/7Q9ZSR	11_table5_mechanisms.R	Error : could not find function 'coeftest'
doi:10.7910/DVN/7Q9ZSR	12_table6_priors_heterogeneity.R	Error : could not find function 'coeftest'
doi:10.7910/DVN/7Q9ZSR	13_table7_summary_statistics.R	success
doi:10.7910/DVN/7Q9ZSR	14_figure4_misperceptions_completed_college.R	Error in eval(expr, envir, enclos) : could not find function 'ggplot'
doi:10.7910/DVN/7Q9ZSR	15_figure5_misperceptions_duration.R	Error in eval(expr, envir, enclos) : could not find function 'ggplot'
